"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"","","5731.383333333333","A1","2022-10-27 07:00:00.000",""
"","","5640.783333333334","C1","2022-10-27 19:00:00.000",""
"","","5889.95","A1","2022-10-28 07:00:00.000",""
"","","5826.55","C1","2022-10-28 19:00:00.000",""
"","","5933.583333333333","B1","2022-10-29 07:00:00.000",""
"","","5763.466666666666","D1","2022-10-29 19:00:00.000",""
"","","5970.733333333334","B2","2022-10-30 07:00:00.000",""
"","","6062.216666666667","D2","2022-10-30 19:00:00.000",""
"Unplanned Downtime","PQ80 Web Break","23.516666666666666","A1","2022-10-27 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","178.21666666666667","A1","2022-10-27 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","125.66666666666667","C1","2022-10-27 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","153.88333333333333","A1","2022-10-28 07:00:00.000","7102"
"Unplanned Downtime","HLOE Sheeting Electrical","139.23333333333332","A1","2022-10-28 07:00:00.000","7102"
"Unplanned Downtime","HLOE Sheeting Electrical","13.233333333333333","C1","2022-10-28 19:00:00.000","7102"
"Unplanned Downtime","PQ80 Web Break","1.3","C1","2022-10-28 19:00:00.000","7102"
"Unplanned Downtime","WQ00 Material Handling","5.966666666666667","C1","2022-10-28 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","93.48333333333333","C1","2022-10-28 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","3.45","C1","2022-10-28 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","38.18333333333333","B1","2022-10-29 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","93.55","B1","2022-10-29 07:00:00.000","7102"
"Unplanned Downtime","VQ08 Def Material Board","14.65","B1","2022-10-29 07:00:00.000","7102"
"Unplanned Downtime","SQ04 Waiting on Material Board","18.333333333333332","B1","2022-10-29 07:00:00.000","7102"
"Unplanned Downtime","WL00 Conveyors","11.2","B1","2022-10-29 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","66.93333333333334","D1","2022-10-29 19:00:00.000","7102"
"Unplanned Downtime","PQ80 Web Break","0.35","D1","2022-10-29 19:00:00.000","7102"
"Disabled","HLJ0 Sheeter jam up","17.816666666666666","D1","2022-10-29 19:00:00.000","7102"
"Unplanned Downtime","U00 Clean Up  Housekeeping","36.833333333333336","D1","2022-10-29 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","92.21666666666667","B2","2022-10-30 07:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","11.5","B2","2022-10-30 07:00:00.000","7102"
"Unplanned Downtime","SQ04 Waiting on Material Board","26.25","B2","2022-10-30 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","77.75","D2","2022-10-30 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","47.95","D2","2022-10-30 19:00:00.000","7102"
"Unplanned Downtime","HLOM Sheeting Mechanical","37.983333333333334","D2","2022-10-30 19:00:00.000","7102"
"Unplanned Downtime","HLOE Sheeting Electrical","3.3833333333333333","A1","2022-10-27 07:00:00.000","7104"
"Unplanned Downtime","HLJ0 Sheeter jam up","38.38333333333333","A1","2022-10-27 07:00:00.000","7104"
"Unplanned Downtime","HLJ0 Sheeter jam up","29.333333333333332","C1","2022-10-27 19:00:00.000","7104"
"Unplanned Downtime","FMBC Belt Change","1.4166666666666667","C1","2022-10-27 19:00:00.000","7104"
"Unplanned Downtime","HLOE Sheeting Electrical","16.15","C1","2022-10-27 19:00:00.000","7104"
"Unplanned Downtime","Unplanned Downtime","14.433333333333334","C1","2022-10-27 19:00:00.000","7104"
"Unplanned Downtime","HLM1 Sheeting OPERATOR TASK ","10.883333333333333","A1","2022-10-28 07:00:00.000","7104"
"Unplanned Downtime","HLOE Sheeting Electrical","6.316666666666666","A1","2022-10-28 07:00:00.000","7104"
"Unplanned Downtime","HLJ0 Sheeter jam up","28.4","A1","2022-10-28 07:00:00.000","7104"
"Unplanned Downtime","HLOE Sheeting Electrical","4.2","B1","2022-10-29 07:00:00.000","7104"
"Unplanned Downtime","PQ80 Web Break","10.85","D1","2022-10-29 19:00:00.000","7104"
"Unplanned Downtime","HLJ0 Sheeter jam up","5.533333333333333","B2","2022-10-30 07:00:00.000","7104"
"Unplanned Downtime","HLJ0 Sheeter jam up","14.533333333333333","D2","2022-10-30 19:00:00.000","7104"
"Unplanned Downtime","HLOE Sheeting Electrical","80.0","D2","2022-10-30 19:00:00.000","7104"
"Unplanned Downtime","HLSO Delivery","2.25","D2","2022-10-30 19:00:00.000","7104"
"Unplanned Downtime","WQ00 Material Handling","30.25","D2","2022-10-30 19:00:00.000","7104"
"Unplanned Downtime","Unplanned Downtime","6.866666666666666","D2","2022-10-30 19:00:00.000","7104"
"Unplanned Downtime","HLM1 Sheeting OPERATOR TASK ","1.7333333333333334","D2","2022-10-30 19:00:00.000","7104"
"Unplanned Downtime","Q05 Trials - Experimental","417.2","A1","2022-10-27 07:00:00.000","7201"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","16.333333333333332","A1","2022-10-27 07:00:00.000","7201"
