"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"","","5754.366666666667","A2","2022-10-31 07:00:00.000",""
"","","5953.966666666666","C2","2022-10-31 19:00:00.000",""
"","","6173.7","A2","2022-11-01 07:00:00.000",""
"Unplanned Downtime","SQ04 Waiting on Material Board","13.016666666666667","A2","2022-11-01 07:00:00.000","7101"
"Unplanned Downtime","HLJ0 Sheeter jam up","1.25","A2","2022-11-01 07:00:00.000","7101"
"Unplanned Downtime","HLSO Delivery","0.5166666666666667","A2","2022-11-01 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","28.316666666666666","A2","2022-11-01 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","0.65","C2","2022-11-01 19:00:00.000","7101"
"","","6114.183333333333","C2","2022-11-01 19:00:00.000",""
"Unplanned Downtime","HLSO Delivery","5.5","C2","2022-11-01 19:00:00.000","7101"
"","","5622.116666666668","B2","2022-11-02 07:00:00.000",""
"","","5612.333333333334","D2","2022-11-02 19:00:00.000",""
"","","5750.95","B2","2022-11-03 07:00:00.000",""
"","","5619.450000000001","D2","2022-11-03 19:00:00.000",""
"Unplanned Downtime","Unplanned Downtime","78.06666666666666","D2","2022-11-03 19:00:00.000","7101"
"Unplanned Downtime","FQEA Adjust-Change Knives","206.18333333333334","D2","2022-11-03 19:00:00.000","7101"
"Unplanned Downtime","HLSO Delivery","76.35","A2","2022-10-31 07:00:00.000","7102"
"Unplanned Downtime","SQ04 Waiting on Material Board","22.633333333333333","A2","2022-10-31 07:00:00.000","7102"
"Unplanned Downtime","HLOM Sheeting Mechanical","16.933333333333334","A2","2022-10-31 07:00:00.000","7102"
"Unplanned Downtime","HLOM Sheeting Mechanical","54.56666666666667","C2","2022-10-31 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","75.6","C2","2022-10-31 19:00:00.000","7102"
"Unplanned Downtime","PQ80 Web Break","7.633333333333334","C2","2022-10-31 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","13.216666666666667","C2","2022-10-31 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","71.35","A2","2022-11-01 07:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","15.033333333333333","A2","2022-11-01 07:00:00.000","7102"
"Unplanned Downtime","SQ04 Waiting on Material Board","16.933333333333334","A2","2022-11-01 07:00:00.000","7102"
"Unplanned Downtime","Unplanned Downtime","7.716666666666667","A2","2022-11-01 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","84.73333333333333","C2","2022-11-01 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","8.333333333333334","C2","2022-11-01 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","67.36666666666666","B2","2022-11-02 07:00:00.000","7102"
"Unplanned Downtime","WL00 Conveyors","39.21666666666667","B2","2022-11-02 07:00:00.000","7102"
"Unplanned Downtime","VQ08 Def Material Board","18.333333333333332","B2","2022-11-02 07:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","47.483333333333334","B2","2022-11-02 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","97.06666666666666","D2","2022-11-02 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","42.28333333333333","D2","2022-11-02 19:00:00.000","7102"
"Unplanned Downtime","PQ80 Web Break","17.916666666666668","D2","2022-11-02 19:00:00.000","7102"
"Unplanned Downtime","U00 Clean Up  Housekeeping","12.75","D2","2022-11-02 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","106.26666666666667","B2","2022-11-03 07:00:00.000","7102"
"Unplanned Downtime","SQ04 Waiting on Material Board","14.766666666666667","B2","2022-11-03 07:00:00.000","7102"
"Unplanned Downtime","Unplanned Downtime","8.816666666666666","B2","2022-11-03 07:00:00.000","7102"
"Unplanned Downtime","Unplanned Downtime","5.35","D2","2022-11-03 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","118.45","D2","2022-11-03 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","6.683333333333334","D2","2022-11-03 19:00:00.000","7102"
