"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"","","6171.383333333333","B1","2022-10-01 07:00:00.000",""
"Unplanned Downtime","PLUR-Rollstand","8.75","B1","2022-10-01 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","26.85","B1","2022-10-01 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","1.6833333333333333","D1","2022-10-01 19:00:00.000","7101"
"","","5351.05","D1","2022-10-01 19:00:00.000",""
"","","6190.766666666668","B2","2022-10-02 07:00:00.000",""
"","","5598.016666666666","D2","2022-10-02 19:00:00.000",""
"","","5882.950000000001","A2","2022-10-03 07:00:00.000",""
"Unplanned Downtime","PLUR-Rollstand","31.533333333333335","A2","2022-10-03 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","11.3","A2","2022-10-03 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","99.91666666666667","C2","2022-10-03 19:00:00.000","7101"
"","","5412.916666666668","C2","2022-10-03 19:00:00.000",""
"","","5784.083333333334","A2","2022-10-04 07:00:00.000",""
"Unplanned Downtime","SQ01 Waiting on Mtrls Info Schd Ch","68.06666666666666","A2","2022-10-04 07:00:00.000","7101"
"Unplanned Downtime","PLUR-Rollstand","10.266666666666667","A2","2022-10-04 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","15.633333333333333","A2","2022-10-04 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","61.016666666666666","C2","2022-10-04 19:00:00.000","7101"
"","","5057.249999999999","C2","2022-10-04 19:00:00.000",""
"","","5418.683333333334","B2","2022-10-05 07:00:00.000",""
"Unplanned Downtime","PLUR-Rollstand","33.53333333333333","B2","2022-10-05 07:00:00.000","7101"
"Unplanned Downtime","HLM1 Sheeting OPERATOR TASK ","48.483333333333334","B2","2022-10-05 07:00:00.000","7101"
"Unplanned Downtime","U00 Clean Up  Housekeeping","30.083333333333332","B2","2022-10-05 07:00:00.000","7101"
"Unplanned Downtime","HLOE Sheeting Electrical","13.033333333333333","B2","2022-10-05 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","43.516666666666666","B2","2022-10-05 07:00:00.000","7101"
"Unplanned Downtime","Unplanned Downtime","1.6166666666666667","D2","2022-10-05 19:00:00.000","7101"
"","","5810.166666666667","D2","2022-10-05 19:00:00.000",""
"","","5549.0","B2","2022-10-06 07:00:00.000",""
"","","5655.166666666667","D2","2022-10-06 19:00:00.000",""
"","","5754.233333333333","B2","2022-10-07 07:00:00.000",""
"Unplanned Downtime","S00 START-UP - SHUT-DOWN","6.766666666666667","B2","2022-10-07 07:00:00.000","7101"
