"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"","","5871.833333333334","A1","2022-11-10 07:00:00.000",""
"","","5960.416666666666","C1","2022-11-10 19:00:00.000",""
"Unplanned Downtime","Unplanned Downtime","31.766666666666666","A1","2022-11-10 07:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","180.9","A1","2022-11-10 07:00:00.000","7102"
"Unplanned Downtime","FQEA Adjust-Change Knives","0.5","A1","2022-11-10 07:00:00.000","7102"
"Unplanned Downtime","Unplanned Downtime","33.46666666666667","C1","2022-11-10 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","116.26666666666667","C1","2022-11-10 19:00:00.000","7102"
"Unplanned Downtime","HLOE Sheeting Electrical","8.666666666666666","C1","2022-11-10 19:00:00.000","7102"
"Unplanned Downtime","HLEO Decurl","1.3166666666666667","C1","2022-11-10 19:00:00.000","7102"
"Unplanned Downtime","HLJ0 Sheeter jam up","18.383333333333333","C1","2022-11-10 19:00:00.000","7102"
"Unplanned Downtime","HLSO Delivery","1.6833333333333333","A1","2022-11-10 07:00:00.000","7104"
"Unplanned Downtime","HLOE Sheeting Electrical","2.533333333333333","A1","2022-11-10 07:00:00.000","7104"
"Unplanned Downtime","HLJ0 Sheeter jam up","3.216666666666667","C1","2022-11-10 19:00:00.000","7104"
"Unplanned Downtime","PQBW Blanket Wash Normal","66.35","A1","2022-11-10 07:00:00.000","7201"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","24.816666666666666","A1","2022-11-10 07:00:00.000","7201"
"Unplanned Downtime","PQBE Blanket Problems","21.8","A1","2022-11-10 07:00:00.000","7201"
"Unplanned Downtime","Unplanned Downtime","7.15","A1","2022-11-10 07:00:00.000","7201"
"Unplanned Downtime","PLDF Mechanical Feeder","26.05","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","PQBW Blanket Wash Normal","28.416666666666668","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","PLD0 Mechanical Delivery","1.4166666666666667","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","Unplanned Downtime","1.0333333333333334","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","PLST Sheet Transfer","8.7","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","PLD4 Mechanical Unit 4","18.616666666666667","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","SQ01 Waiting on info - Schedule Change","61.71666666666667","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","Q00 Defective Material - Internal","68.03333333333333","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","PM2 PLANNED CREWED PM","69.4","C1","2022-11-10 19:00:00.000","7201"
"Unplanned Downtime","PQ06 Coating Stickers","48.35","1","2022-11-10 07:00:00.000","7206"
"","","4721.25","1","2022-11-10 07:00:00.000",""
"Unplanned Downtime","PQ52 Mis-Rigister Print","1.35","1","2022-11-10 07:00:00.000","7206"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","10.283333333333333","1","2022-11-10 07:00:00.000","7206"
"Unplanned Downtime","PLG2 2-Sheet Caliper","6.266666666666667","1","2022-11-10 07:00:00.000","7206"
"Unplanned Downtime","PQBW Blanket Wash Normal","19.016666666666666","1","2022-11-10 07:00:00.000","7206"
"Unplanned Downtime","PLAX Electrical Mech Auxiliary","4.75","1","2022-11-10 07:00:00.000","7206"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","30.733333333333334","2","2022-11-10 15:00:00.000","7206"
"","","5041.45","2","2022-11-10 15:00:00.000",""
"Unplanned Downtime","PLG1 Head Stops - Eyes","3.85","2","2022-11-10 15:00:00.000","7206"
"Unplanned Downtime","L0ER Electrical Feeder","33.166666666666664","2","2022-11-10 15:00:00.000","7206"
"Unplanned Downtime","Unplanned Downtime","79.6","2","2022-11-10 15:00:00.000","7206"
"","","4788.849999999999","3","2022-11-10 23:00:00.000",""
"Unplanned Downtime","PQ06 Coating Stickers","72.36666666666666","3","2022-11-10 23:00:00.000","7206"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","23.583333333333332","3","2022-11-10 23:00:00.000","7206"
"Unplanned Downtime","PLRP Rollers  Print Coat press crew","12.866666666666667","3","2022-11-10 23:00:00.000","7206"
"Unplanned Downtime","Q31 Grease-Dirt-Contamination","31.416666666666668","3","2022-11-10 23:00:00.000","7206"
"Unplanned Downtime","PLST Sheet Transfer","4.366666666666666","3","2022-11-10 23:00:00.000","7206"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","110.3","A1","2022-11-10 07:00:00.000","7204"
"Unplanned Downtime","SQ01 Waiting on info - Schedule Change","26.083333333333332","A1","2022-11-10 07:00:00.000","7204"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","33.25","C1","2022-11-10 19:00:00.000","7204"
"Unplanned Downtime","PLG0 Infeed - Side Guide","50.1","C1","2022-11-10 19:00:00.000","7204"
"Unplanned Downtime","PLF Feeder - Press Crew","129.11666666666667","C1","2022-11-10 19:00:00.000","7204"
"Unplanned Downtime","PQBW Blanket Wash Normal","8.133333333333333","C1","2022-11-10 19:00:00.000","7204"
"Unplanned Downtime","PQ39 Voids Hickies Blk Smash","34.65","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PQ56 Off Color Denisty","46.11666666666667","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLG0 Infeed - Side Guide","2.683333333333333","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","36.63333333333333","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","Q31 Grease-Dirt-Contamination","14.65","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLG1 Head Stops - Eyes","4.566666666666666","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLAX Electrical Mech Auxiliary","143.4","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLD0 Mechanical Delivery","3.033333333333333","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLM1 Printing OPERATOR TASK ","26.833333333333332","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLG2 2-Sheet Caliper","2.3666666666666667","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","Q00 Defective Material - Internal","15.316666666666666","A1","2022-11-10 07:00:00.000","7203"
"Unplanned Downtime","PLM1 Printing OPERATOR TASK ","9.516666666666667","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","PQ48 Printing Make Ready Waste","21.2","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","LOEC Electrical Console","58.53333333333333","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","PQ52 Mis-Rigister Print","10.3","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","PLG1 Head Stops - Eyes","3.3","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","PLG0 Infeed - Side Guide","0.6833333333333333","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","PQBW Blanket Wash Normal","45.65","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","PQ39 Voids Hickies Blk Smash","6.966666666666667","C1","2022-11-10 19:00:00.000","7203"
"Unplanned Downtime","U00 Clean Up  Housekeeping","3.55","1","2022-11-10 07:00:00.000","7405"
"Unplanned Downtime","C00 Line Clearance","14.433333333333334","1","2022-11-10 07:00:00.000","7405"
"Unplanned Downtime","FLW0 Automation - Robotics","31.916666666666668","1","2022-11-10 07:00:00.000","7405"
"Unplanned Downtime","FQER Replace or Change Film","2.216666666666667","1","2022-11-10 07:00:00.000","7405"
"Unplanned Downtime","Unplanned Downtime","0.5166666666666667","1","2022-11-10 07:00:00.000","7405"
"Unplanned Downtime","FLW0 Automation - Robotics","54.68333333333333","2","2022-11-10 15:00:00.000","7405"
"Unplanned Downtime","WL00 Conveyors","3.25","2","2022-11-10 15:00:00.000","7405"
"Unplanned Downtime","FQ28  Fluff - Edge Calpier - Open Force ","0.25","2","2022-11-10 15:00:00.000","7405"
"Unplanned Downtime","FQ71 Skewing Gluing","0.9833333333333333","2","2022-11-10 15:00:00.000","7405"
"Unplanned Downtime","U00 Clean Up  Housekeeping","25.966666666666665","2","2022-11-10 15:00:00.000","7405"
"Unplanned Downtime","FLR0 Prefeed Section","20.433333333333334","2","2022-11-10 15:00:00.000","7405"
"Unplanned Downtime","S00 START-UP - SHUT-DOWN","0.5333333333333333","2","2022-11-10 15:00:00.000","7405"
"Unplanned Downtime","C00 Line Clearance","10.45","3","2022-11-10 23:00:00.000","7405"
"Unplanned Downtime","SQ01 Waiting on Mtrls-Info-Schd Ch","6.216666666666667","3","2022-11-10 23:00:00.000","7405"
"Unplanned Downtime","S00 START-UP - SHUT-DOWN","4.75","3","2022-11-10 23:00:00.000","7405"
"Unplanned Downtime","FLR0 Prefeed Section","11.016666666666667","3","2022-11-10 23:00:00.000","7405"
"Unplanned Downtime","FLT0 Trombone Section","12.216666666666667","3","2022-11-10 23:00:00.000","7405"
"Unplanned Downtime","U00 Clean Up  Housekeeping","13.583333333333334","3","2022-11-10 23:00:00.000","7405"
"Unplanned Downtime","C00 Line Clearance","13.416666666666666","1","2022-11-10 07:00:00.000","7406"
"Unplanned Downtime","FLF3 Feed Section","4.966666666666667","1","2022-11-10 07:00:00.000","7406"
"Unplanned Downtime","FLR0 Prefeed Section","0.8833333333333333","1","2022-11-10 07:00:00.000","7406"
"Unplanned Downtime","FMBC Belt Change","4.783333333333333","1","2022-11-10 07:00:00.000","7406"
"Unplanned Downtime","FLS0 Folding Section","14.85","1","2022-11-10 07:00:00.000","7406"
"Unplanned Downtime","S00 START-UP - SHUT-DOWN","3.4833333333333334","1","2022-11-10 07:00:00.000","7406"
"Unplanned Downtime","FQ57 Off - Fold","2.183333333333333","1","2022-11-10 07:00:00.000","7406"
"Unplanned Downtime","FLS0 Folding Section","0.4666666666666667","2","2022-11-10 15:00:00.000","7406"
"Unplanned Downtime","FLR0 Prefeed Section","2.1","2","2022-11-10 15:00:00.000","7406"
"Unplanned Downtime","S00 START-UP - SHUT-DOWN","1.2833333333333334","2","2022-11-10 15:00:00.000","7406"
