"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT -  OP SIDE LIGHT CURTAIN TRIPPED","FLW0 Automation - Robotics","2.6666666666666665","R5","2022-11-09 19:00:00.000","7436A"
"Unplanned Downtime","FLP0 Packing Section","2.8","Y5","2022-11-09 07:00:00.000","7433"
"UPDT -  HEIBER STOP COMMAND","EQ01 Cello Wrap ups","2.8333333333333335","Y5","2022-11-09 07:00:00.000","7435B"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","T00 Meetings safety training","3.066666666666667","R5","2022-11-09 19:00:00.000","7303"
"UPDT - Tower 2 Guard Open Fault","LOE Electrical","3.2","Y5","2022-11-09 07:00:00.000","7302"
"UPDT - Cutter Fast Stop Shutdown","PLS0 Delivery table jam","3.3333333333333335","Y5","2022-11-09 07:00:00.000","7302"
"UPDT - Cutter Fast Stop Shutdown","S03 Start up shut down","3.3333333333333335","R5","2022-11-09 19:00:00.000","7301"
"UPDT -  HEIBER STOP COMMAND","FQ23 Feed Problems","3.4","Y5","2022-11-09 07:00:00.000","7436A"
"UPDT - Cutter Dancer Roller at Lower Limit","S03 Start up shut down","3.466666666666667","R5","2022-11-09 19:00:00.000","7302"
"UPDT - WW Delivery","PLS0 Delivery table jam","3.533333333333333","R5","2022-11-09 19:00:00.000","7305"
"UPDT - Printer Fast Stop Shutdown","PQU1 Web Break Splice","3.533333333333333","R5","2022-11-09 19:00:00.000","7301"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLS0 Delivery table jam","3.6166666666666667","Y5","2022-11-09 07:00:00.000","7301"
"Unplanned Downtime","VQK0 Defective material ink","3.683333333333333","R5","2022-11-09 19:00:00.000","7433"
"UPDT - Deck 6 Fault","PLRW Rollers metering chrome","3.7666666666666666","R5","2022-11-09 19:00:00.000","7305"
"UPDT - WW Cutter","S03 Start up shut down","3.9","R5","2022-11-09 19:00:00.000","7305"
"UPDT - Cutter Dancer Roller at Upper Limit","S03 Start up shut down","3.9","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - Tower 7 Guard Open Fault","PLRW Rollers metering chrome","3.9166666666666665","Y5","2022-11-09 07:00:00.000","7303"
"Unplanned Downtime","Unplanned Downtime","4.133333333333334","R5","2022-11-09 19:00:00.000","7436B"
"Unplanned Downtime","FLF3 Feed Section","4.183333333333334","Y5","2022-11-09 07:00:00.000","7434"
"UPDT - Tower 5 Guard Open Fault","PQBT Tighten blankets","4.383333333333334","Y5","2022-11-09 07:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","4.4","Y5","2022-11-09 07:00:00.000","7436B"
"UPDT - WW Tab Breaker","CQCL Die jam splice","4.416666666666667","R5","2022-11-09 19:00:00.000","7305"
"UPDT - WW Delivery","CQCL Die jam splice","4.533333333333333","Y5","2022-11-09 07:00:00.000","7304"
"UPDT - WW Tab Breaker","S03 Start up shut down","4.583333333333333","R5","2022-11-09 19:00:00.000","7305"
"Unplanned Downtime","FLS1 Stack Turner","4.683333333333334","R5","2022-11-09 19:00:00.000","7433"
"UPDT -  HEIBER STOP COMMAND","FLS0 Folding Section-2nd Section","4.7","R5","2022-11-09 19:00:00.000","7436B"
"UPDT - WW Cutter Nip","PLS0 Delivery table jam","4.766666666666667","Y5","2022-11-09 07:00:00.000","7304"
"UPDT - Cutter Fast Stop Shutdown","PLS0 Delivery table jam","4.833333333333333","Y5","2022-11-09 07:00:00.000","7301"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","4.983333333333333","R5","2022-11-09 19:00:00.000","7436B"
"UPDT - WW Tab Breaker","PLZ0 Palletizer air table","5.4","Y5","2022-11-09 07:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","WQ00 Automation breakdown","5.4","R5","2022-11-09 19:00:00.000","7436A"
"UPDT -  HEIBER STOP COMMAND","S03 Start up shut down","5.416666666666667","Y5","2022-11-09 07:00:00.000","7435A"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLX0 Flexo mech anilox-pattern roll","5.55","Y5","2022-11-09 07:00:00.000","7303"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLZ0 Palletizer air table","5.583333333333333","R5","2022-11-09 19:00:00.000","7302"
"UPDT - Fallthrough - Printer","LOE Electrical","5.666666666666667","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - Tower 3 Guard Open Fault","PLA0 Cassettes","5.683333333333334","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - WW Aetek","PLV0 UV light bulb","5.716666666666667","R5","2022-11-09 19:00:00.000","7304"
"UPDT - Control Desk Fast Stop Shutdown - 1","PQ56 Off-Color-Density","5.983333333333333","Y5","2022-11-09 07:00:00.000","7303"
"UPDT - Cutter Fast Stop Shutdown","PLRW Rollers metering chrome","6.15","R5","2022-11-09 19:00:00.000","7301"
"UPDT - Deck 3 Fault","S03 Start up shut down","6.15","Y5","2022-11-09 07:00:00.000","7305"
"UPDT - Cutter Fast Stop Shutdown","PLX0 Flexo mech anilox-pattern roll","6.266666666666667","R5","2022-11-09 19:00:00.000","7303"
"UPDT -  OP SIDE MATT TRIPPED","WQ00 Automation breakdown","6.3","R5","2022-11-09 19:00:00.000","7436A"
"Unplanned Downtime","FQMF Mis-Fold","6.45","R5","2022-11-09 19:00:00.000","7434"
"UPDT - Fallthrough - Infeed","SQO4 Wait on board","6.45","Y5","2022-11-09 07:00:00.000","7303"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","6.466666666666667","Y5","2022-11-09 07:00:00.000","7436A"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","6.666666666666667","Y5","2022-11-09 07:00:00.000","7435B"
"Unplanned Downtime","Unplanned Downtime","6.9","Y5","2022-11-09 07:00:00.000","7434"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLS0 Folding Section-2nd Section","7.016666666666667","Y5","2022-11-09 07:00:00.000","7436B"
"UPDT - Tower 6 Guard Open Fault","PLS0 Delivery table jam","7.3","R5","2022-11-09 19:00:00.000","7302"
"UPDT - Tower 6 Guard Open Fault","CQ04 Bent-Torn Flap-Cartn","7.35","R5","2022-11-09 19:00:00.000","7302"
"UPDT - Infeed Splicer Prepared Shutdown","PQU0 Manual Splice","7.466666666666667","R5","2022-11-09 19:00:00.000","7303"
"UPDT - WW Aetek","PLV0 UV light bulb","7.7","Y5","2022-11-09 07:00:00.000","7304"
"Unplanned Downtime","VQ09 Bow-Warp Curl","7.75","R5","2022-11-09 19:00:00.000","7433"
"UPDT - Tower 2 Guard Open Fault","PQBT Tighten blankets","7.866666666666666","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - WW Tab Breaker","T00 Meetings safety training","7.933333333333334","R5","2022-11-09 19:00:00.000","7305"
"Unplanned Downtime","LQ01 Adhesion-Loose Film","8.033333333333333","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - WW Tab Breaker","LOE Electrical","8.133333333333333","Y5","2022-11-09 07:00:00.000","7304"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLS0 Delivery table jam","8.15","R5","2022-11-09 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","8.333333333333334","Y5","2022-11-09 07:00:00.000","7436A"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLRN Tension control","8.45","R5","2022-11-09 19:00:00.000","7302"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","UPDT - Delivery Stacker Fast Stop Shutdown - 1","8.666666666666666","R5","2022-11-09 19:00:00.000","7301"
"UPDT - WW Delivery","T00 Meetings safety training","8.683333333333334","Y5","2022-11-09 07:00:00.000","7304"
"UPDT - WW Cutter Nip","PQ20 Dryed-In Ink","8.833333333333334","Y5","2022-11-09 07:00:00.000","7305"
"UPDT -  HEIBER STOP COMMAND","FLF3 Feed Section","9.066666666666666","Y5","2022-11-09 07:00:00.000","7436A"
"UPDT - Deck 5 Fault","PQPB Plate Cracked","9.083333333333334","Y5","2022-11-09 07:00:00.000","7305"
"Unplanned Downtime","FQEA Adjust - Change Knives","9.116666666666667","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - Tower 6 Guard Open Fault","LOE Electrical","9.116666666666667","Y5","2022-11-09 07:00:00.000","7302"
"UPDT - WW Delivery","T00 Meetings safety training","9.15","Y5","2022-11-09 07:00:00.000","7305"
"UPDT - Delivery Belts Fast Stop Shutdown - 1","T00 Meetings safety training","9.333333333333334","R5","2022-11-09 19:00:00.000","7301"
"UPDT - WW Delivery","UPDT - WW Delivery","9.45","Y5","2022-11-09 07:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","10.133333333333333","Y5","2022-11-09 07:00:00.000","7436B"
"UPDT - WW Delivery","S03 Start up shut down","10.233333333333333","R5","2022-11-09 19:00:00.000","7304"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLRW Rollers metering chrome","10.883333333333333","R5","2022-11-09 19:00:00.000","7301"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","10.9","R5","2022-11-09 19:00:00.000","7436B"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLS0 Delivery table jam","10.9","Y5","2022-11-09 07:00:00.000","7302"
"UPDT - WW Delivery","PLZ0 Palletizer air table","11.166666666666666","R5","2022-11-09 19:00:00.000","7305"
"UPDT -  HEIBER STOP COMMAND","WQ00 Automation breakdown","11.216666666666667","R5","2022-11-09 19:00:00.000","7436B"
"UPDT -  HEIBER STOP COMMAND","C00 Line Clearance","11.3","Y5","2022-11-09 07:00:00.000","7435A"
"Unplanned Downtime","B01 Labor shortage","11.866666666666667","R5","2022-11-09 19:00:00.000","7434"
"Unplanned Downtime","FLF3 Feed Section","12.05","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PQBS Blanket changed smashed","12.216666666666667","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - WW Tab Breaker","CQ64 Incomplete-poor Cutting","12.25","R5","2022-11-09 19:00:00.000","7304"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","LOE Electrical","13.333333333333334","Y5","2022-11-09 07:00:00.000","7301"
"Unplanned Downtime","FQ71 Skewed","13.666666666666666","R5","2022-11-09 19:00:00.000","7433"
"UPDT -  HEIBER STOP COMMAND","FLAB Flaps-  Bent- Torn","14.066666666666666","Y5","2022-11-09 07:00:00.000","7436B"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLS0 Delivery table jam","14.266666666666667","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - Fallthrough - Printer","CQ14 Scores-Cut-Cracked-Scoreforce","14.366666666666667","Y5","2022-11-09 07:00:00.000","7301"
"Unplanned Downtime","FLW0 Automation - Robotics","14.783333333333333","Y5","2022-11-09 07:00:00.000","7434"
"UPDT - Delivery Belts Fast Stop Shutdown - 1","CQ14 Scores-Cut-Cracked-Scoreforce","15.133333333333333","Y5","2022-11-09 07:00:00.000","7301"
"UPDT -  LEARY SYSTEM SHUTDOWN","C00 Line Clearance","16.383333333333333","R5","2022-11-09 19:00:00.000","7436A"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","CQ64 Incomplete-poor Cutting","16.766666666666666","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - Infeed Festoon Upper Limit Shutdown","PQU1 Web Break Splice","17.083333333333332","Y5","2022-11-09 07:00:00.000","7302"
"Unplanned Downtime","CQ04 Bent-Torn Flap-Cartn","17.133333333333333","R5","2022-11-09 19:00:00.000","7433"
"UPDT - WW Delivery","PQPS Plate Change Sensitive","18.216666666666665","R5","2022-11-09 19:00:00.000","7305"
"UPDT - Delivery Table Jam - 1","PLS0 Delivery table jam","18.366666666666667","R5","2022-11-09 19:00:00.000","7302"
"Unplanned Downtime","Unplanned Downtime","18.566666666666666","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - Tower 2 Stop Button","PQPA Plate Scratch-Stain-Desensitiz","18.783333333333335","R5","2022-11-09 19:00:00.000","7303"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQPA Plate Scratch-Stain-Desensitiz","19.5","R5","2022-11-09 19:00:00.000","7303"
"UPDT - Console Fast Stop","PLS0 Delivery table jam","19.933333333333334","Y5","2022-11-09 07:00:00.000","7301"
"Unplanned Downtime","FLT0 Trombone Section","21.266666666666666","R5","2022-11-09 19:00:00.000","7433"
"Unplanned Downtime","FQ78 Unsealed-No Glue or Glue Bond","21.45","Y5","2022-11-09 07:00:00.000","7433"
"Unplanned Downtime","Q18 Detection- Ejection- Rej Sys","21.6","Y5","2022-11-09 07:00:00.000","7434"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PQPS Plate Change Sensitive","21.633333333333333","Y5","2022-11-09 07:00:00.000","7303"
"Unplanned Downtime","FLS0 Folding Section-2nd Section","22.116666666666667","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - Console Fast Stop","PQPR Plate Change Register","22.516666666666666","R5","2022-11-09 19:00:00.000","7301"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQPB Plate Cracked","23.0","Y5","2022-11-09 07:00:00.000","7303"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQBW Blanket wash normal","23.4","Y5","2022-11-09 07:00:00.000","7303"
"Unplanned Downtime","FQMF Mis-Fold","23.433333333333334","Y5","2022-11-09 07:00:00.000","7434"
"Unplanned Downtime","FLT0 Trombone Section","23.716666666666665","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - WW Tab Breaker","PLS0 Delivery table jam","24.2","R5","2022-11-09 19:00:00.000","7304"
"UPDT - Control Desk Fast Stop Shutdown - 1","PLA0 Cassettes","24.85","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - Control Desk Fast Stop Shutdown - 1","PQPC Plate Clean","25.933333333333334","Y5","2022-11-09 07:00:00.000","7302"
"Unplanned Downtime","FQ23 Feed Problems","26.483333333333334","Y5","2022-11-09 07:00:00.000","7434"
"Unplanned Downtime","FLAB Flaps-  Bent- Torn","27.45","R5","2022-11-09 19:00:00.000","7433"
"UPDT - WW Delivery","PLS0 Delivery table jam","29.433333333333334","Y5","2022-11-09 07:00:00.000","7304"
"UPDT - WW Cutter Nip","PQBW Blanket wash normal","29.466666666666665","Y5","2022-11-09 07:00:00.000","7305"
"UPDT -  HEIBER STOP COMMAND","PM0 Crewed PM","31.566666666666666","R5","2022-11-09 19:00:00.000","7436A"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLX0 Flexo mech anilox-pattern roll","31.983333333333334","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - Console Normal Stop","PQPA Plate Scratch-Stain-Desensitiz","32.766666666666666","R5","2022-11-09 19:00:00.000","7303"
"UPDT -  HEIBER STOP COMMAND","C00 Line Clearance","34.63333333333333","Y5","2022-11-09 07:00:00.000","7436B"
"UPDT -  HEIBER STOP COMMAND","WQ00 Automation breakdown","37.86666666666667","R5","2022-11-09 19:00:00.000","7436A"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PQPA Plate Scratch-Stain-Desensitiz","38.31666666666667","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - WW Delivery","LOM Mechanical","38.4","R5","2022-11-09 19:00:00.000","7305"
"UPDT - WW Delivery","PLS0 Delivery table jam","38.86666666666667","R5","2022-11-09 19:00:00.000","7304"
"UPDT - Infeed Dancer Lower Limit Shutdown","PLUS Splicer-unwind","45.86666666666667","R5","2022-11-09 19:00:00.000","7302"
"UPDT - WW Delivery","PLZ0 Palletizer air table","46.916666666666664","Y5","2022-11-09 07:00:00.000","7305"
"UPDT - WW Delivery","PQBW Blanket wash normal","53.25","R5","2022-11-09 19:00:00.000","7305"
"Unplanned Downtime","LOM Mechanical","53.46666666666667","Y5","2022-11-09 07:00:00.000","7434"
"Unplanned Downtime","LOM Mechanical","56.38333333333333","R5","2022-11-09 19:00:00.000","7434"
"UPDT - WW Delivery","CQ04 Bent-Torn Flap-Cartn","56.983333333333334","R5","2022-11-09 19:00:00.000","7305"
"UPDT -  HEIBER STOP COMMAND","T00 Meetings safety training","57.81666666666667","Y5","2022-11-09 07:00:00.000","7435B"
"UPDT -  HEIBER STOP COMMAND","T00 Meetings safety training","59.833333333333336","Y5","2022-11-09 07:00:00.000","7436A"
"Unplanned Downtime","T00 Meetings safety training","62.583333333333336","Y5","2022-11-09 07:00:00.000","7434"
"UPDT - Delivery Belts Fast Stop Shutdown - 1","T00 Meetings safety training","65.95","Y5","2022-11-09 07:00:00.000","7301"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","T00 Meetings safety training","66.95","Y5","2022-11-09 07:00:00.000","7303"
"Unplanned Downtime","B01 Labor shortage","69.56666666666666","Y5","2022-11-09 07:00:00.000","7434"
"UPDT - WW Tab Breaker","T00 Meetings safety training","70.36666666666666","Y5","2022-11-09 07:00:00.000","7305"
"Unplanned Downtime","Planned Downtime","87.31666666666666","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - Tower 3 Stop Button","LOM Mechanical","87.33333333333333","R5","2022-11-09 19:00:00.000","7301"
"Unplanned Downtime","S03 Start up shut down","99.76666666666667","Y5","2022-11-09 07:00:00.000","7433"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLRN Tension control","100.91666666666667","Y5","2022-11-09 07:00:00.000","7302"
"Unplanned Downtime","FLA0 Auto Packer","113.93333333333334","Y5","2022-11-09 07:00:00.000","7434"
"UPDT - Tower 2 Water Overload","LOE Electrical","132.91666666666666","R5","2022-11-09 19:00:00.000","7301"
"UPDT - WW Tab Breaker","PLS0 Delivery table jam","178.73333333333332","Y5","2022-11-09 07:00:00.000","7304"
"Unplanned Downtime","Unplanned Downtime","279.8666666666667","R5","2022-11-09 19:00:00.000","7434"
"","","5154.966666666667","Y5","2022-11-09 07:00:00.000",""
"","","5808.85","R5","2022-11-09 19:00:00.000",""
