"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT -  HEIBER STOP COMMAND","FQ09 Bow - Warp - Curl","2.65","BL6","2022-11-07 19:00:00.000","7436A"
"Unplanned Downtime","FLW0 Automation - Robotics","2.7","G6","2022-11-07 07:00:00.000","7434"
"UPDT - Console Fast Stop","PLS0 Delivery table jam","2.716666666666667","G6","2022-11-07 07:00:00.000","7303"
"UPDT - Infeed Splicer Prepared Shutdown","PQU0 Manual Splice","2.7666666666666666","G6","2022-11-07 07:00:00.000","7303"
"UPDT - Infeed Splicer Prepared Shutdown","PLU0 Unwind","2.85","BL6","2022-11-07 19:00:00.000","7301"
"UPDT - WW Tab Breaker","PLS0 Delivery table jam","2.8666666666666667","G6","2022-11-07 07:00:00.000","7305"
"UPDT - Fallthrough - Printer","CQ51 P-C register waste","2.95","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - Delivery Table Jam - 1","UPDT - Delivery Table Jam - 1","3.1","G6","2022-11-07 07:00:00.000","7302"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","CQ04 Bent-Torn Flap-Cartn","3.2666666666666666","G6","2022-11-07 07:00:00.000","7301"
"UPDT -  OP SIDE LIGHT CURTAIN TRIPPED","FLF0 First Section-Prefold","3.466666666666667","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT - Tower 1 Stop Button","PLS0 Delivery table jam","3.533333333333333","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - Cutter Dancer Roller at Upper Limit","CQ51 P-C register waste","3.55","G6","2022-11-07 07:00:00.000","7301"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLZ0 Palletizer air table","3.65","G6","2022-11-07 07:00:00.000","7303"
"UPDT - WW Tab Breaker","PLZ0 Palletizer air table","3.683333333333333","BL6","2022-11-07 19:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLT0 Trombone Section","3.7333333333333334","G6","2022-11-07 07:00:00.000","7435A"
"UPDT - Cutter Stripper Out of Sync","CQ64 Incomplete-poor Cutting","3.7666666666666666","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - Console Fast Stop","PQPB Plate Cracked","3.8666666666666667","G6","2022-11-07 07:00:00.000","7303"
"UPDT -  OP SIDE MATT TRIPPED","FLS0 Folding Section-2nd Section","3.8833333333333333","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF3 Feed Section","3.933333333333333","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT - WW Tab Breaker","CQ04 Bent-Torn Flap-Cartn","3.9833333333333334","G6","2022-11-07 07:00:00.000","7305"
"UPDT -  OP SIDE LIGHT CURTAIN TRIPPED","FLW0 Automation - Robotics","4.1","G6","2022-11-07 07:00:00.000","7435A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLR0 Prefeed Section","4.116666666666666","G6","2022-11-07 07:00:00.000","7435B"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLS0 Delivery table jam","4.166666666666667","G6","2022-11-07 07:00:00.000","7303"
"UPDT - Cutter Dancer Roller at Upper Limit","S03 Start up shut down","4.183333333333334","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - Delivery Table Jam - 1","S03 Start up shut down","4.2","G6","2022-11-07 07:00:00.000","7302"
"UPDT - Control Desk Fast Stop Shutdown - 1","PQBW Blanket wash normal","4.3","G6","2022-11-07 07:00:00.000","7303"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","S00 Start-Up Shut-Down","4.4","BL6","2022-11-07 19:00:00.000","7303"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF0 First Section-Prefold","4.516666666666667","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQPS Plate Change Sensitive","4.65","G6","2022-11-07 07:00:00.000","7301"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PQPA Plate Scratch-Stain-Desensitiz","4.75","BL6","2022-11-07 19:00:00.000","7302"
"Unplanned Downtime","S00 Start-Up Shut-Down","4.8","G6","2022-11-07 07:00:00.000","7434"
"Unplanned Downtime","FQER Replace - Change Film","4.85","BL6","2022-11-07 19:00:00.000","7434"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF3 Feed Section","4.9","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - WW Tab Breaker","LOE Electrical","5.2","G6","2022-11-07 07:00:00.000","7305"
"Unplanned Downtime","FQ09 Bow - Warp - Curl","5.216666666666667","BL6","2022-11-07 19:00:00.000","7434"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S00 Start-Up Shut-Down","5.35","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - WW Delivery","CQCL Die jam splice","5.483333333333333","BL6","2022-11-07 19:00:00.000","7305"
"UPDT - WW Delivery","CQ64 Incomplete-poor Cutting","5.6","BL6","2022-11-07 19:00:00.000","7305"
"Unplanned Downtime","U00 Clean Up - Housekeeping","5.75","BL6","2022-11-07 19:00:00.000","7434"
"UPDT -  LEARY SYSTEM SHUTDOWN","FQ09 Bow - Warp - Curl","6.05","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - WW Tab Breaker","PQPS Plate Change Sensitive","6.133333333333334","G6","2022-11-07 07:00:00.000","7304"
"UPDT - Infeed Splicer Prepared Shutdown","PLUS Splicer-unwind","6.183333333333334","BL6","2022-11-07 19:00:00.000","7301"
"UPDT - Fallthrough - Undefined","PLS0 Delivery table jam","6.25","G6","2022-11-07 07:00:00.000","7303"
"UPDT - WW Tab Breaker","PQPS Plate Change Sensitive","6.3","BL6","2022-11-07 19:00:00.000","7304"
"UPDT - Deck 6 Fault","PQBW Blanket wash normal","6.433333333333334","G6","2022-11-07 07:00:00.000","7304"
"UPDT - WW Tab Breaker","S03 Start up shut down","6.433333333333334","BL6","2022-11-07 19:00:00.000","7304"
"UPDT - Deck 2 Fault","PLRW Rollers metering chrome","6.45","G6","2022-11-07 07:00:00.000","7304"
"UPDT - Infeed Splicer Prepared Shutdown","PLS0 Delivery table jam","6.566666666666666","G6","2022-11-07 07:00:00.000","7302"
"UPDT -  LEARY SYSTEM SHUTDOWN","Q18 Detection- Ejection- Rej Sys","6.9","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Cutter Drive OK to Run","CQ64 Incomplete-poor Cutting","6.933333333333334","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - WW Tab Breaker","PQBW Blanket wash normal","7.066666666666666","BL6","2022-11-07 19:00:00.000","7305"
"UPDT -  FEEDER E-STOP PRESSED","FLA0 Auto Packer","7.1","G6","2022-11-07 07:00:00.000","7436A"
"UPDT -  OP SIDE LIGHT CURTAIN TRIPPED","FLF0 First Section-Prefold","7.2","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQPA Plate Scratch-Stain-Desensitiz","7.266666666666667","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - Delivery Table Jam - 1","PLS0 Delivery table jam","7.466666666666667","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - Cutter Fast Stop Shutdown","CQ16 Die other","7.516666666666667","G6","2022-11-07 07:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLP0 Packing Section","7.533333333333333","G6","2022-11-07 07:00:00.000","7435B"
"UPDT - Cutter Fast Stop Shutdown","PLV0 UV light bulb","7.533333333333333","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - Delivery Table Jam - 1","PLS0 Delivery table jam","7.55","G6","2022-11-07 07:00:00.000","7302"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLS0 Delivery table jam","7.683333333333334","G6","2022-11-07 07:00:00.000","7303"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","7.866666666666666","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT - Tower 2 Guard Open Fault","PQPA Plate Scratch-Stain-Desensitiz","7.966666666666667","G6","2022-11-07 07:00:00.000","7303"
"UPDT - Delivery Table Jam - 1","S03 Start up shut down","8.183333333333334","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - Tower 7 Stop Button","PQBP Blanket washed board debris","8.333333333333334","BL6","2022-11-07 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLS0 Folding Section-2nd Section","8.35","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - WW Delivery","UPDT - WW Delivery","8.433333333333334","G6","2022-11-07 07:00:00.000","7304"
"UPDT -  OP STATION E-STOP","FLT0 Trombone Section","8.633333333333333","G6","2022-11-07 07:00:00.000","7435A"
"UPDT - Cutter Dancer Roller at Lower Limit","S03 Start up shut down","8.883333333333333","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - WW Delivery","PLS0 Delivery table jam","8.916666666666666","G6","2022-11-07 07:00:00.000","7304"
"UPDT - WW Delivery","S03 Start up shut down","8.95","BL6","2022-11-07 19:00:00.000","7304"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQPA Plate Scratch-Stain-Desensitiz","9.466666666666667","G6","2022-11-07 07:00:00.000","7301"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","9.65","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Cutter Fast Stop Shutdown","PQU1 Web Break Splice","9.816666666666666","G6","2022-11-07 07:00:00.000","7302"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQPB Plate Cracked","10.033333333333333","BL6","2022-11-07 19:00:00.000","7303"
"UPDT -  HEIBER STOP COMMAND","FLF3 Feed Section","10.216666666666667","BL6","2022-11-07 19:00:00.000","7436A"
"Unplanned Downtime","Unplanned Downtime","10.416666666666666","BL6","2022-11-07 19:00:00.000","7433"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLT0 Trombone Section","10.466666666666667","G6","2022-11-07 07:00:00.000","7436A"
"Unplanned Downtime","U00 Clean Up - Housekeeping","10.75","G6","2022-11-07 07:00:00.000","7434"
"UPDT -  FEEDER E-STOP PRESSED","FLF3 Feed Section","11.05","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Delivery Table Jam - 1","LOE Electrical","11.083333333333334","G6","2022-11-07 07:00:00.000","7302"
"UPDT - WW Tab Breaker","PQ56 Off-Color-Density","11.083333333333334","G6","2022-11-07 07:00:00.000","7304"
"Unplanned Downtime","FLT0 Trombone Section","11.166666666666666","G6","2022-11-07 07:00:00.000","7433"
"UPDT - WW Tab Breaker","PQPB Plate Cracked","11.333333333333334","G6","2022-11-07 07:00:00.000","7304"
"UPDT -  LEARY SYSTEM SHUTDOWN","UPDT -  LEARY SYSTEM SHUTDOWN","11.383333333333333","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Control Normal Stop Shutdown","PQPA Plate Scratch-Stain-Desensitiz","11.433333333333334","G6","2022-11-07 07:00:00.000","7301"
"UPDT - WW Delivery","PQPA Plate Scratch-Stain-Desensitiz","11.583333333333334","G6","2022-11-07 07:00:00.000","7305"
"UPDT - Control Normal Stop Shutdown","PQBW Blanket wash normal","11.816666666666666","G6","2022-11-07 07:00:00.000","7301"
"Unplanned Downtime","FQ23 Feed Problems","12.1","G6","2022-11-07 07:00:00.000","7434"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","12.25","G6","2022-11-07 07:00:00.000","7435A"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQBP Blanket washed board debris","12.35","BL6","2022-11-07 19:00:00.000","7302"
"Unplanned Downtime","EQ01 Cello Wrap ups","12.366666666666667","BL6","2022-11-07 19:00:00.000","7433"
"UPDT - WW Delivery","PQBW Blanket wash normal","12.4","G6","2022-11-07 07:00:00.000","7304"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","12.533333333333333","BL6","2022-11-07 19:00:00.000","7435B"
"UPDT -  OP SIDE LIGHT CURTAIN TRIPPED","FQ09 Bow - Warp - Curl","12.766666666666667","G6","2022-11-07 07:00:00.000","7436A"
"Unplanned Downtime","FQ23 Feed Problems","12.9","BL6","2022-11-07 19:00:00.000","7433"
"UPDT - WW Cutter Nip","CQ04 Bent-Torn Flap-Cartn","13.3","G6","2022-11-07 07:00:00.000","7305"
"UPDT - Printer Fast Stop Shutdown","PLRF Rollers forms","13.6","BL6","2022-11-07 19:00:00.000","7301"
"UPDT - Tower 3 Guard Open Fault","PQPB Plate Cracked","13.633333333333333","BL6","2022-11-07 19:00:00.000","7303"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLT0 Trombone Section","13.9","G6","2022-11-07 07:00:00.000","7435B"
"UPDT - Printer Fast Stop Shutdown","PQBP Blanket washed board debris","13.916666666666666","BL6","2022-11-07 19:00:00.000","7301"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PQPA Plate Scratch-Stain-Desensitiz","14.166666666666666","G6","2022-11-07 07:00:00.000","7303"
"UPDT - Control Normal Stop Shutdown","LOM Mechanical","14.233333333333333","G6","2022-11-07 07:00:00.000","7301"
"UPDT - Delivery Tab Breaker Jam Operator Side - 1","CQCJ Die jam","14.316666666666666","G6","2022-11-07 07:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","14.816666666666666","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Tower 8 Stop Button","PQPB Plate Cracked","14.916666666666666","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - Console Normal Stop","PQPB Plate Cracked","15.583333333333334","G6","2022-11-07 07:00:00.000","7302"
"UPDT -  COMPRESSION DRIVE FAULT","LOE Electrical","15.916666666666666","G6","2022-11-07 07:00:00.000","7436B"
"UPDT -  HEIBER STOP COMMAND","FQ09 Bow - Warp - Curl","16.166666666666668","G6","2022-11-07 07:00:00.000","7436A"
"Unplanned Downtime","C00 Line Clearance","16.2","BL6","2022-11-07 19:00:00.000","7434"
"UPDT - WW Tab Breaker","PQBS Blanket changed smashed","16.85","BL6","2022-11-07 19:00:00.000","7304"
"UPDT - Infeed Dancer Lower Limit Shutdown","PQU1 Web Break Splice","17.133333333333333","G6","2022-11-07 07:00:00.000","7303"
"Unplanned Downtime","FLC0 Compression Section","17.366666666666667","BL6","2022-11-07 19:00:00.000","7433"
"Unplanned Downtime","FLT0 Trombone Section","17.466666666666665","BL6","2022-11-07 19:00:00.000","7433"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLS0 Folding Section-2nd Section","17.983333333333334","G6","2022-11-07 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FQ09 Bow - Warp - Curl","18.1","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT - WW Delivery","PLX0 Flexo mech anilox-pattern roll","18.1","BL6","2022-11-07 19:00:00.000","7305"
"UPDT - Cutter Dancer Roller at Lower Limit","LOE Electrical","18.183333333333334","G6","2022-11-07 07:00:00.000","7302"
"UPDT -  LEARY SYSTEM SHUTDOWN","FQEA Adjust - Change Knives","18.666666666666668","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT - Fallthrough - Printer","PQPB Plate Cracked","18.683333333333334","G6","2022-11-07 07:00:00.000","7303"
"UPDT - Fallthrough - Printer","PQPA Plate Scratch-Stain-Desensitiz","18.85","G6","2022-11-07 07:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","EQ01 Cello Wrap ups","19.0","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S03 Start up shut down","19.133333333333333","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - Fallthrough - Undefined","PQPB Plate Cracked","19.65","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - WW Festoon","PQU1 Web Break Splice","19.933333333333334","BL6","2022-11-07 19:00:00.000","7305"
"UPDT - Console Normal Stop","PQPB Plate Cracked","20.433333333333334","BL6","2022-11-07 19:00:00.000","7303"
"UPDT -  LEARY SYSTEM SHUTDOWN","U00 Clean Up - Housekeeping","20.816666666666666","G6","2022-11-07 07:00:00.000","7435A"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","20.883333333333333","G6","2022-11-07 07:00:00.000","7435B"
"UPDT - Fallthrough - Infeed","PQU0 Manual Splice","21.166666666666668","G6","2022-11-07 07:00:00.000","7301"
"UPDT - WW Tab Breaker","PLX0 Flexo mech anilox-pattern roll","21.416666666666668","BL6","2022-11-07 19:00:00.000","7305"
"Unplanned Downtime","Unplanned Downtime","21.45","G6","2022-11-07 07:00:00.000","7433"
"UPDT -  SPEED PROX FAULT","LOE Electrical","21.75","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - WW Delivery","PLS0 Delivery table jam","22.066666666666666","BL6","2022-11-07 19:00:00.000","7304"
"UPDT - Tower 2 Guard Open Fault","PQBO Blanket Wash Other","22.366666666666667","BL6","2022-11-07 19:00:00.000","7302"
"UPDT - Tower 6 Web Break","PQU1 Web Break Splice","22.383333333333333","BL6","2022-11-07 19:00:00.000","7303"
"UPDT - WW Delivery","PQBW Blanket wash normal","23.2","BL6","2022-11-07 19:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLA0 Auto Packer","23.55","G6","2022-11-07 07:00:00.000","7436A"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","24.383333333333333","G6","2022-11-07 07:00:00.000","7435B"
"UPDT - WW Cutter Nip","PQ52 P-P register waste","24.883333333333333","G6","2022-11-07 07:00:00.000","7304"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S00 Start-Up Shut-Down","25.1","BL6","2022-11-07 19:00:00.000","7301"
"UPDT -  HEIBER STOP COMMAND","LOM Mechanical","25.133333333333333","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - WW Tab Breaker","CQ59 Pin Holes","26.35","BL6","2022-11-07 19:00:00.000","7304"
"UPDT - WW Tab Breaker","PQBW Blanket wash normal","27.4","G6","2022-11-07 07:00:00.000","7305"
"Unplanned Downtime","FQER Replace - Change Film","29.266666666666666","BL6","2022-11-07 19:00:00.000","7433"
"UPDT - WW Delivery","CQCT Die adjust cutting-slitting","29.883333333333333","G6","2022-11-07 07:00:00.000","7304"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","30.75","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT -  HEIBER STOP COMMAND","FLR0 Prefeed Section","31.083333333333332","G6","2022-11-07 07:00:00.000","7435B"
"UPDT - Cutter Fast Stop Shutdown","PQU1 Web Break Splice","32.35","BL6","2022-11-07 19:00:00.000","7302"
"UPDT -  LEARY SYSTEM SHUTDOWN","LOM Mechanical","32.43333333333333","G6","2022-11-07 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","33.416666666666664","G6","2022-11-07 07:00:00.000","7435B"
"UPDT - Deck 7 Fault","LOM Mechanical","34.483333333333334","G6","2022-11-07 07:00:00.000","7304"
"UPDT - WW Tab Breaker","PQBP Blanket washed board debris","35.36666666666667","BL6","2022-11-07 19:00:00.000","7304"
"UPDT - WW Splicer","PQU1 Web Break Splice","37.233333333333334","BL6","2022-11-07 19:00:00.000","7305"
"UPDT - WW Cutter","CQCJ Die jam","37.733333333333334","G6","2022-11-07 07:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF0 First Section-Prefold","38.21666666666667","G6","2022-11-07 07:00:00.000","7436A"
"Unplanned Downtime","S03 Start up shut down","38.93333333333333","G6","2022-11-07 07:00:00.000","7434"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQBW Blanket wash normal","39.13333333333333","G6","2022-11-07 07:00:00.000","7301"
"Unplanned Downtime","FQ09 Bow - Warp - Curl","41.68333333333333","BL6","2022-11-07 19:00:00.000","7433"
"UPDT - WW Cutter Nip","PLX0 Flexo mech anilox-pattern roll","42.13333333333333","BL6","2022-11-07 19:00:00.000","7305"
"Unplanned Downtime","WQ00 Automation breakdown","43.06666666666667","BL6","2022-11-07 19:00:00.000","7433"
"Unplanned Downtime","S00 Start-Up Shut-Down","45.95","BL6","2022-11-07 19:00:00.000","7434"
"Unplanned Downtime","FLW0 Automation - Robotics","48.583333333333336","BL6","2022-11-07 19:00:00.000","7433"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","49.38333333333333","BL6","2022-11-07 19:00:00.000","7436A"
"Unplanned Downtime","FQER Replace - Change Film","50.833333333333336","G6","2022-11-07 07:00:00.000","7433"
"UPDT - WW Tab Breaker","PLS0 Delivery table jam","53.03333333333333","BL6","2022-11-07 19:00:00.000","7304"
"Unplanned Downtime","S00 Start-Up Shut-Down","56.88333333333333","BL6","2022-11-07 19:00:00.000","7433"
"Unplanned Downtime","FQ23 Feed Problems","57.81666666666667","G6","2022-11-07 07:00:00.000","7433"
"Unplanned Downtime","LOM Mechanical","59.53333333333333","G6","2022-11-07 07:00:00.000","7434"
"UPDT -  HEIBER STOP COMMAND","FLF0 First Section-Prefold","61.11666666666667","G6","2022-11-07 07:00:00.000","7436A"
"UPDT - Deck 6 Fault","PLRD Rollers ductor roller","64.75","BL6","2022-11-07 19:00:00.000","7305"
"UPDT - WW Delivery","PLZ0 Palletizer air table","70.05","G6","2022-11-07 07:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","UPDT -  LEARY SYSTEM SHUTDOWN","79.18333333333334","BL6","2022-11-07 19:00:00.000","7436A"
"UPDT - WW Tab Breaker","CL00 Die Infeed","122.5","BL6","2022-11-07 19:00:00.000","7305"
"Unplanned Downtime","FLA0 Auto Packer","129.16666666666666","G6","2022-11-07 07:00:00.000","7434"
"Unplanned Downtime","WQ00 Automation breakdown","153.06666666666666","G6","2022-11-07 07:00:00.000","7433"
