"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT -  OP SIDE MATT TRIPPED","B00 Employee Break","0.016666666666666666","G3","2022-11-03 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLA0 Auto Packer","0.016666666666666666","R4","2022-11-01 19:00:00.000","7436A"
"UPDT -  OP SIDE MATT TRIPPED","FLA0 Auto Packer","0.016666666666666666","R4","2022-11-01 19:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF3 Feed Section","0.016666666666666666","Y4","2022-11-01 07:00:00.000","7435A"
"UPDT -  OP SIDE MATT TRIPPED","FLT0 Trombone Section","0.016666666666666666","Y4","2022-10-31 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","0.016666666666666666","Y4","2022-11-01 07:00:00.000","7435B"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","0.016666666666666666","Y4","2022-11-01 07:00:00.000","7436A"
"UPDT -  HEIBER STOP COMMAND","UPDT -  HEIBER STOP COMMAND","0.016666666666666666","Y4","2022-11-01 07:00:00.000","7435A"
"UPDT -  HEIBER STOP COMMAND","UPDT -  HEIBER STOP COMMAND","0.016666666666666666","Y4","2022-10-31 07:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","UPDT -  LEARY SYSTEM SHUTDOWN","0.016666666666666666","Y4","2022-10-31 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","UPDT -  LEARY SYSTEM SHUTDOWN","0.016666666666666666","R4","2022-11-01 19:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","UPDT -  LEARY SYSTEM SHUTDOWN","0.016666666666666666","G3","2022-11-03 07:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","WL01 Conveyors-TCAR-Bagger","0.016666666666666666","R4","2022-10-31 19:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","WQ00 Automation breakdown","0.016666666666666666","R4","2022-11-01 19:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLA0 Auto Packer","0.03333333333333333","G3","2022-11-02 07:00:00.000","7435A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLAB Flaps-  Bent- Torn","0.03333333333333333","Y4","2022-11-01 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","0.03333333333333333","Y4","2022-10-31 07:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","Q19 Doubles","0.03333333333333333","Y4","2022-10-31 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","0.03333333333333333","G3","2022-11-02 07:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","0.05","Y4","2022-10-31 07:00:00.000","7435A"
"UPDT -  LEARY SYSTEM SHUTDOWN","UPDT -  LEARY SYSTEM SHUTDOWN","0.05","G3","2022-11-02 07:00:00.000","7436B"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF3 Feed Section","0.06666666666666667","Y4","2022-11-01 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","0.06666666666666667","G3","2022-11-02 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","0.1","Y4","2022-10-31 07:00:00.000","7435B"
"UPDT -  HEIBER STOP COMMAND","UPDT -  HEIBER STOP COMMAND","0.13333333333333333","R4","2022-10-31 19:00:00.000","7436B"
"UPDT -  GLUER JAM SENSOR No 0","FLS0 Folding Section-2nd Section","0.15","Y4","2022-11-01 07:00:00.000","7436B"
"Unknown State","CQ16 Die other","0.21666666666666667","BL3","2022-11-03 19:00:00.000","7301"
"Unplanned Downtime","FLDL Leary failure","0.23333333333333334","Y4","2022-11-01 07:00:00.000","7408"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQ56 Off-Color-Density","0.23333333333333334","G3","2022-11-02 07:00:00.000","7301"
"UPDT - Cutter Fast Stop Shutdown","PQ52 P-P register waste","0.26666666666666666","G3","2022-11-02 07:00:00.000","7302"
"UPDT - Delivery Not Inline Shutdown - 1","S03 Start up shut down","0.26666666666666666","BL3","2022-11-02 19:00:00.000","7303"
"UPDT -  HEIBER STOP COMMAND","UPDT -  HEIBER STOP COMMAND","0.26666666666666666","Y4","2022-11-01 07:00:00.000","7435B"
"UPDT -  HEIBER STOP COMMAND","UPDT -  HEIBER STOP COMMAND","0.26666666666666666","Y4","2022-11-01 07:00:00.000","7436A"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF3 Feed Section","0.3333333333333333","Y4","2022-11-01 07:00:00.000","7435B"
"Unplanned Downtime","S00 Start-Up Shut-Down","0.3333333333333333","Y4","2022-11-01 07:00:00.000","7436B"
"UPDT - WW Tab Breaker","PLL0 Microcolor","0.35","G3","2022-11-03 07:00:00.000","7304"
"UPDT - Deck 5 Fault","CQ51 P-C register waste","0.4","Y4","2022-10-31 07:00:00.000","7305"
"Unplanned Downtime","Planned Downtime","0.5","R4","2022-10-31 19:00:00.000","7433"
"Unplanned Downtime","LOE Electrical","0.5166666666666667","Y4","2022-10-31 07:00:00.000","7434"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S00 Start-Up Shut-Down","0.55","G3","2022-11-02 07:00:00.000","7303"
"UPDT -  LEARY SYSTEM SHUTDOWN","S00 Start-Up Shut-Down","0.55","G3","2022-11-03 07:00:00.000","7436A"
"UPDT - WW Tab Breaker","CQ51 P-C register waste","0.5666666666666667","Y4","2022-11-01 07:00:00.000","7305"
"UPDT - WW Delivery","S00 Start-Up Shut-Down","0.5833333333333334","G3","2022-11-03 07:00:00.000","7305"
"UPDT -  HEIBER STOP COMMAND","FLDL Leary failure","0.6","R4","2022-11-01 19:00:00.000","7436A"
"UPDT -  OP SIDE MATT TRIPPED","WQ00 Automation breakdown","0.6","BL3","2022-11-03 19:00:00.000","7436B"
"UPDT - WW Tab Breaker","CQ51 P-C register waste","0.6666666666666666","BL3","2022-11-02 19:00:00.000","7305"
"UPDT - Cutter Dancer Roller at Lower Limit","PLS0 Delivery table jam","0.6666666666666666","G3","2022-11-03 07:00:00.000","7303"
"UPDT - Control Desk Fast Stop Shutdown - 1","PLX0 Flexo mech anilox-pattern roll","0.6833333333333333","Y4","2022-10-31 07:00:00.000","7302"
"Unplanned Downtime","FLW0 Automation - Robotics","0.7166666666666667","G3","2022-11-03 07:00:00.000","7435B"
